candidate,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_mean,tail3_worst,test_abs_delta_mean_vs_anchor,public_direction_risk,bad_submission_alignment,selector_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,base,actions
public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__q2_force_Q2_only_6,0.5926484699090125,0.5706068620973453,-0.00318128118436245,-0.022675344700989086,0.016100518297885637,0.5948578808183612,0.6186088255126053,0.00805820206248913,0.0010352452746460778,0.00011140195287671971,0.576780332188657,0.5960984049516392,0.581821199718232,0.6186088255126053,0.5953579548451333,0.5706068620973453,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p12__cap0p024__base""]"
public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__q2_force_Q2_only_7,0.5926484699090125,0.5706068620973453,-0.00318128118436245,-0.022675344700989086,0.016100518297885637,0.5948578808183612,0.6186088255126053,0.00805820206248913,0.0010352452746460778,0.00011140195287671971,0.576780332188657,0.5960984049516392,0.581821199718232,0.6186088255126053,0.5953579548451333,0.5706068620973453,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p12__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__tight_Q2_only_0,0.5931286352895176,0.5710753706193091,-0.0027011158038573457,-0.022206836179025302,0.01645419110253348,0.5955533862082983,0.6199647228989582,0.007744055077572347,0.0008879525293351873,0.00011512037498038577,0.5769001509411978,0.5965192842677732,0.5817453388174914,0.6199647228989582,0.5956200651066277,0.5710753706193091,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_0,0.5931286352895176,0.5710753706193091,-0.0027011158038573457,-0.022206836179025302,0.01645419110253348,0.5955533862082983,0.6199647228989582,0.007744055077572347,0.0008879525293351873,0.00011512037498038577,0.5769001509411978,0.5965192842677732,0.5817453388174914,0.6199647228989582,0.5956200651066277,0.5710753706193091,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__q2_force_Q2_only_0,0.5931286352895176,0.5710753706193091,-0.0027011158038573457,-0.022206836179025302,0.01645419110253348,0.5955533862082983,0.6199647228989582,0.007744055077572347,0.0008879525293351873,0.00011512037498038577,0.5769001509411978,0.5965192842677732,0.5817453388174914,0.6199647228989582,0.5956200651066277,0.5710753706193091,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__tight_Q2_only_0,0.5931286352895176,0.5710753706193091,-0.0027011158038573457,-0.022206836179025302,0.01645419110253348,0.5955533862082983,0.6199647228989582,0.007744055077572347,0.0008879525293351873,0.00011512037498038577,0.5769001509411978,0.5965192842677732,0.5817453388174914,0.6199647228989582,0.5956200651066277,0.5710753706193091,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__balanced_Q2_only_0,0.5931286352895176,0.5710753706193091,-0.0027011158038573457,-0.022206836179025302,0.01645419110253348,0.5955533862082983,0.6199647228989582,0.007744055077572347,0.0008879525293351873,0.00011512037498038577,0.5769001509411978,0.5965192842677732,0.5817453388174914,0.6199647228989582,0.5956200651066277,0.5710753706193091,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__q2_force_Q2_only_0,0.5931286352895176,0.5710753706193091,-0.0027011158038573457,-0.022206836179025302,0.01645419110253348,0.5955533862082983,0.6199647228989582,0.007744055077572347,0.0008879525293351873,0.00011512037498038577,0.5769001509411978,0.5965192842677732,0.5817453388174914,0.6199647228989582,0.5956200651066277,0.5710753706193091,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__tight_Q2_only_4,0.593102123575253,0.5710884711966905,-0.0027276275181219445,-0.02219373560164395,0.016401670545301075,0.5955061337683456,0.6198249521094107,0.007743688832946024,0.00089013698910567,0.00011512338627397566,0.5769119686536401,0.5965096613846824,0.5817622960666924,0.6198249521094107,0.5956049779989357,0.5710884711966905,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_4,0.593102123575253,0.5710884711966905,-0.0027276275181219445,-0.02219373560164395,0.016401670545301075,0.5955061337683456,0.6198249521094107,0.007743688832946024,0.00089013698910567,0.00011512338627397566,0.5769119686536401,0.5965096613846824,0.5817622960666924,0.6198249521094107,0.5956049779989357,0.5710884711966905,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__q2_force_Q2_only_4,0.593102123575253,0.5710884711966905,-0.0027276275181219445,-0.02219373560164395,0.016401670545301075,0.5955061337683456,0.6198249521094107,0.007743688832946024,0.00089013698910567,0.00011512338627397566,0.5769119686536401,0.5965096613846824,0.5817622960666924,0.6198249521094107,0.5956049779989357,0.5710884711966905,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__tight_Q2_only_4,0.593102123575253,0.5710884711966905,-0.0027276275181219445,-0.02219373560164395,0.016401670545301075,0.5955061337683456,0.6198249521094107,0.007743688832946024,0.00089013698910567,0.00011512338627397566,0.5769119686536401,0.5965096613846824,0.5817622960666924,0.6198249521094107,0.5956049779989357,0.5710884711966905,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__balanced_Q2_only_4,0.593102123575253,0.5710884711966905,-0.0027276275181219445,-0.02219373560164395,0.016401670545301075,0.5955061337683456,0.6198249521094107,0.007743688832946024,0.00089013698910567,0.00011512338627397566,0.5769119686536401,0.5965096613846824,0.5817622960666924,0.6198249521094107,0.5956049779989357,0.5710884711966905,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__q2_force_Q2_only_4,0.593102123575253,0.5710884711966905,-0.0027276275181219445,-0.02219373560164395,0.016401670545301075,0.5955061337683456,0.6198249521094107,0.007743688832946024,0.00089013698910567,0.00011512338627397566,0.5769119686536401,0.5965096613846824,0.5817622960666924,0.6198249521094107,0.5956049779989357,0.5710884711966905,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__tight_Q2_only_1,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__tight_Q2_only_2,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__tight_Q2_only_3,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_1,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_2,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_3,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__q2_force_Q2_only_1,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__q2_force_Q2_only_2,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_balanced__q2_force_Q2_only_3,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_balanced,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__tight_Q2_only_1,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base""]"
public_aware_stack_blend_20260622_target_select_public_aggressive__tight_Q2_only_2,0.5929191073732888,0.5708685852624026,-0.0029106437200862034,-0.02241362153593185,0.016302084374187023,0.5952507907076788,0.6193783243597026,0.007913761095031845,0.0009685591386163801,0.00011609746045807035,0.5769143588920569,0.5963371294272993,0.5817741938883921,0.6193783243597026,0.5955054625009311,0.5708685852624026,public_aware_stack_blend_20260622/target_select_public_aggressive,"[""Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base""]"
